timestamp ecg
643708802325084098 -33
643708802332769965 -67
643708802340455832 -75
643708802348141699 -75
643708802355827566 -67
643708802363513433 -58
643708802371199300 -67
643708802378885167 -92
643708802386571034 -130
643708802394256901 -104
643708802401942768 210
643708802409628635 843
643708802417314502 1476
643708802425000421 1603
643708802432686288 865
643708802440372155 -92
643708802448058022 -310
643708802455743889 -101
643708802463429756 -143
643708802471115623 -237
643708802478801490 -196
643708802486487357 -194
643708802494173224 -225
643708802501859091 -191
643708802509544958 -162
643708802517230825 -174
643708802524916692 -172
643708802532602559 -169
643708802540288426 -174
643708802547974293 -145
643708802555660160 -109
643708802563346027 -94
643708802571031894 -87
643708802578717761 -72
643708802586403628 -63
643708802594089495 -48
643708802601775362 -26
643708802609461229 -2
643708802617147096 33
643708802624832963 82
643708802632518830 118
643708802640204697 155
643708802647890564 203
643708802655576431 240
643708802663262298 271
643708802670948165 303
643708802678634032 324
643708802686319899 310
643708802694005766 237
643708802701691633 152
643708802709377500 82
643708802717063367 -21
643708802724749234 -135
643708802732435101 -196
643708802740120968 -225
643708802747806835 -249
643708802755492702 -264
643708802763178569 -257
643708802770864436 -235
643708802778550303 -227
643708802786236170 -237
643708802793922037 -230
643708802801607904 -215
643708802809293771 -220
643708802816979638 -213
643708802824665505 -184
643708802832351372 -196
643708802840037239 -220
643708802847723106 -174
643708802855408973 -123
643708802863094840 -150
643708802870780707 -162
643708802878466574 -135
643708802886152441 -138
643708802893838308 -145
643708802901524175 -135
643708802909210042 -135
643708802916895909 -138
643708802924581776 -138
643708802932267643 -133
643708802939953510 -118
643708802947639377 -111
643708802955325244 -116
643708802963011111 -118
643708802970696978 -116
643708802978382845 -116
643708802986068764 -123
643708802993754631 -123
643708803001440498 -126
643708803009126365 -130
643708803016812232 -121
643708803024498099 -101
643708803032183966 -99
643708803039869833 -109
643708803047555700 -104
643708803055241567 -94
643708803062927434 -97
643708803070613301 -97
643708803078299168 -101
643708803085985035 -111
643708803093670902 -94
643708803101356769 -77
643708803109042636 -87
643708803116728503 -89
643708803124414370 -82
643708803132100237 -89
643708803139786104 -97
643708803147471971 -99
643708803155157838 -94
643708803162843705 -63
643708803170529572 -48
643708803178215439 -80
643708803185901306 -89
643708803193587173 -75
643708803201273040 -89
643708803208958907 -106
643708803216644774 -92
643708803224330641 -87
643708803232016508 -97
643708803239702375 -89
643708803247388242 -63
643708803255074109 -33
643708803262759976 -33
643708803270445843 -53
643708803278131710 -46
643708803285817577 -38
643708803293503444 -55
643708803301189311 -60
643708803308875178 -41
643708803316561045 -46
643708803324246912 -97
643708803331932779 -123
643708803339618646 48
643708803347304513 574
643708803354990380 1280
643708803362676247 1680
643708803370362114 1256
643708803378047981 240
643708803385733848 -298
643708803393419715 -164
643708803401105582 -104
643708803408791449 -206
643708803416477316 -198
643708803424163183 -181
643708803431849050 -220
643708803439534917 -213
643708803447220784 -184
643708803454906651 -167
643708803462592518 -138
643708803470278385 -130
643708803477964252 -145
643708803485650119 -138
643708803493335986 -133
643708803501021853 -133
643708803508707720 -106
643708803516393587 -77
643708803524079454 -82
643708803531765321 -75
643708803539451188 -21
643708803547137111 19
643708803554822978 31
643708803562508845 58
643708803570194712 101
643708803577880579 145
643708803585566446 196
643708803593252313 244
643708803600938180 271
643708803608624047 278
643708803616309914 298
643708803623995781 322
643708803631681648 291
643708803639367515 203
643708803647053382 104
643708803654739249 0
643708803662425116 -106
643708803670110983 -184
643708803677796850 -220
643708803685482717 -247
643708803693168584 -276
643708803700854451 -288
643708803708540318 -266
643708803716226185 -237
643708803723912052 -230
643708803731597919 -247
643708803739283786 -257
643708803746969653 -240
643708803754655520 -218
643708803762341387 -225
643708803770027254 -223
643708803777713121 -181
643708803785398988 -169
643708803793084855 -201
643708803800770722 -184
643708803808456589 -138
643708803816142456 -143
643708803823828323 -169
643708803831514190 -167
643708803839200057 -155
643708803846885924 -152
643708803854571791 -155
643708803862257658 -143
643708803869943525 -123
643708803877629392 -145
643708803885315259 -160
643708803893001126 -126
643708803900686993 -104
643708803908372860 -126
643708803916058727 -143
643708803923744594 -128
643708803931430461 -109
643708803939116328 -113
643708803946802195 -128
643708803954488062 -121
643708803962173929 -97
643708803969859796 -97
643708803977545663 -116
643708803985231530 -106
643708803992917397 -89
643708804000603264 -101
643708804008289131 -116
643708804015974998 -118
643708804023660865 -106
643708804031346732 -92
643708804039032599 -92
643708804046718466 -89
643708804054404333 -75
643708804062090200 -75
643708804069776067 -97
643708804077461934 -104
643708804085147801 -82
643708804092833668 -84
643708804100519535 -101
643708804108205454 -84
643708804115891321 -75
643708804123577188 -109
643708804131263055 -123
643708804138948922 -99
643708804146634789 -82
643708804154320656 -77
643708804162006523 -80
643708804169692390 -67
643708804177378257 -36
643708804185064124 -29
643708804192749991 -50
643708804200435858 -70
643708804208121725 -72
643708804215807592 -70
643708804223493459 -80
643708804231179326 -89
643708804238865193 -104
643708804246551060 -128
643708804254236927 -29
643708804261922794 404
643708804269608661 1098
643708804277294528 1624
643708804284980395 1442
643708804292666262 504
643708804300352129 -257
643708804308037996 -257
643708804315723863 -121
643708804323409730 -213
643708804331095597 -227
643708804338781464 -181
643708804346467331 -218
643708804354153198 -220
643708804361839065 -179
643708804369524932 -181
643708804377210799 -186
643708804384896666 -160
643708804392582533 -157
643708804400268400 -167
643708804407954267 -143
643708804415640134 -111
643708804423326001 -106
643708804431011868 -97
643708804438697735 -63
643708804446383602 -43
643708804454069469 -43
643708804461755336 -29
643708804469441203 4
643708804477127070 46
643708804484812937 75
643708804492498804 97
643708804500184671 164
643708804507870538 240
643708804515556405 261
643708804523242272 278
643708804530928139 317
643708804538614006 312
643708804546299873 266
643708804553985740 203
643708804561671607 101
643708804569357474 -31
643708804577043341 -130
643708804584729208 -174
643708804592415075 -208
643708804600100942 -266
643708804607786809 -286
643708804615472676 -269
643708804623158543 -283
643708804630844410 -295
643708804638530277 -271
643708804646216144 -264
643708804653902011 -266
643708804661587878 -232
643708804669283805 -218
643708804676969533 -235
643708804684655261 -210
643708804692340989 -181
643708804700026717 -198
643708804707712445 -201
643708804715398173 -174
643708804723083901 -186
643708804730769629 -208
643708804738455357 -186
643708804746141085 -162
643708804753826813 -167
643708804761512541 -167
643708804769198269 -155
643708804776883997 -155
643708804784569725 -174
643708804792255453 -177
643708804799941181 -152
643708804807626909 -147
643708804815312637 -157
643708804822998365 -145
643708804830684093 -140
643708804838369821 -143
643708804846055549 -133
643708804853741277 -133
643708804861427005 -152
643708804869112733 -140
643708804876798461 -97
643708804884484189 -97
643708804892169917 -133
643708804899855645 -121
643708804907541373 -89
643708804915227101 -109
643708804922912829 -121
643708804930598557 -99
643708804938284285 -89
643708804945970013 -94
643708804953655741 -94
643708804961341469 -94
643708804969027197 -94
643708804976712925 -87
643708804984398653 -84
643708804992084381 -94
643708804999770109 -89
643708805007455837 -94
643708805015141565 -111
643708805022827293 -111
643708805030513021 -101
643708805038198749 -109
643708805045884477 -113
643708805053570205 -104
643708805061255933 -80
643708805068941661 -43
643708805076627389 -38
643708805084313117 -55
643708805091998845 -50
643708805099684573 -55
643708805107370301 -75
643708805115056029 -63
643708805122741757 -48
643708805130427485 -70
643708805138113213 -116
643708805145798941 -152
643708805153484669 -55
643708805161170397 371
643708805168856125 1045
643708805176541853 1566
643708805184227581 1489
643708805191913309 666
643708805199599037 -172
643708805207284765 -300
643708805214970493 -128
643708805222656221 -167
643708805230326930 -232
643708805238012867 -203
643708805245698804 -189
643708805253384741 -184
643708805261070678 -174
643708805268756615 -181
643708805276442552 -189
643708805284128489 -169
643708805291814426 -145
643708805299500363 -145
643708805307186300 -140
643708805314872237 -111
643708805322558174 -101
643708805330244111 -99
643708805337930048 -72
643708805345615985 -41
643708805353301922 -29
643708805360987859 -2
643708805368673796 41
643708805376359733 72
643708805384045670 94
643708805391731607 138
643708805399417544 196
643708805407103481 247
643708805414789418 278
643708805422475355 312
643708805430161292 332
643708805437847229 322
643708805445533166 295
643708805453219103 225
643708805460905040 111
643708805468590977 0
643708805476276914 -99
643708805483962851 -191
643708805491648788 -230
643708805499334725 -242
643708805507020662 -278
643708805514706599 -312
643708805522392536 -317
643708805530078473 -293
643708805537764410 -261
643708805545450347 -264
643708805553136284 -278
643708805560822221 -252
643708805568508158 -232
643708805576194095 -235
643708805583880032 -223
643708805591565969 -210
643708805599251906 -213
643708805606937843 -198
643708805614623780 -177
643708805622309717 -179
643708805629995654 -184
643708805637681591 -174
643708805645367528 -164
643708805653053465 -160
643708805660739402 -152
643708805668425339 -152
643708805676111276 -155
643708805683797213 -160
643708805691483150 -157
643708805699169087 -150
643708805706855024 -138
643708805714540961 -145
643708805722226898 -157
643708805729912835 -143
643708805737598772 -128
643708805745284709 -140
643708805752970646 -140
643708805760656583 -128
643708805768342520 -130
643708805776028457 -128
643708805783714394 -111
643708805791430456 -109
643708805799115975 -121
643708805806801494 -118
643708805814487013 -101
643708805822172532 -94
643708805829858051 -109
643708805837543570 -121
643708805845229089 -116
643708805852914608 -111
643708805860600127 -116
643708805868285646 -101
643708805875971165 -84
643708805883656684 -92
643708805891342203 -94
643708805899027722 -87
643708805906713241 -84
643708805914398760 -89
643708805922084279 -97
643708805929769798 -104
643708805937455317 -111
643708805945140836 -109
643708805952826355 -94
643708805960511874 -89
643708805968197393 -80
643708805975882912 -50
643708805983568431 -26
643708805991253950 -29
643708805998939469 -53
643708806006624988 -80
643708806014310507 -87
643708806021996026 -77
643708806029681545 -63
643708806037367064 -53
643708806045052583 -60
643708806052738102 -106
643708806060423621 -126
643708806068109140 75
643708806075794659 623
643708806083480178 1270
643708806091165697 1578
643708806098851216 1161
643708806106536735 206
643708806114222254 -339
643708806121907773 -203
643708806129593292 -111
643708806137278811 -225
643708806144964330 -210
643708806152649849 -167
643708806160335368 -206
643708806168020887 -203
643708806175706406 -169
643708806183391925 -169
643708806191077444 -177
643708806198762963 -157
643708806206448482 -126
643708806214134001 -118
643708806221819520 -121
643708806229505039 -116
643708806237190558 -99
643708806244876077 -72
643708806252561596 -55
643708806260247115 -58
643708806267932634 -48
643708806275618153 2
643708806283303672 63
643708806290989191 84
643708806298674710 99
643708806306360229 157
643708806314045748 230
643708806321731267 274
643708806329416786 288
643708806337102305 303
643708806344787824 327
643708806352448308 339
643708806360134175 291
643708806367820042 184
643708806375505909 75
643708806383191776 -29
643708806390877643 -121
643708806398563510 -184
643708806406249377 -237
643708806413935244 -276
643708806421621111 -276
643708806429306978 -274
643708806436992845 -286
643708806444678712 -293
643708806452364579 -293
643708806460050446 -271
643708806467736313 -223
643708806475422180 -225
643708806483108047 -261
643708806490793914 -237
643708806498479781 -196
643708806506165648 -208
643708806513851515 -223
643708806521537382 -210
643708806529223249 -218
643708806536909116 -220
643708806544594983 -184
643708806552280850 -160
643708806559966717 -177
643708806567652584 -179
643708806575338451 -167
643708806583024318 -174
643708806590710185 -189
643708806598396052 -174
643708806606081919 -162
643708806613767786 -169
643708806621453653 -164
643708806629139520 -147
643708806636825387 -135
643708806644511254 -133
643708806652197121 -143
643708806659882988 -143
643708806667568855 -143
643708806675254722 -147
643708806682940589 -143
643708806690626456 -128
643708806698312323 -130
643708806705998190 -143
643708806713684057 -130
643708806721369924 -89
643708806729055791 -87
643708806736741658 -109
643708806744427525 -106
643708806752113392 -101
643708806759799259 -109
643708806767485126 -113
643708806775170993 -111
643708806782856860 -94
643708806790542727 -72
643708806798228594 -77
643708806805914461 -94
643708806813600328 -101
643708806821286195 -89
643708806828972062 -75
643708806836657929 -77
643708806844343796 -97
643708806852029663 -113
643708806859715530 -113
643708806867401397 -99
643708806875087264 -87
643708806882773131 -82
643708806890458998 -67
643708806898144865 -38
643708806905830732 -19
643708806913516655 -36
643708806921202522 -65
643708806928888389 -72
643708806936574256 -72
643708806944260123 -67
643708806951945990 -58
643708806959631857 -55
643708806967317724 -77
643708806975003591 -126
643708806982689458 -72
643708806990375325 303
643708806998061192 943
643708807005747059 1462
643708807013432926 1452
643708807021118793 729
643708807028804660 -128
643708807036490527 -324
643708807044176394 -133
643708807051862261 -164
643708807059548128 -249
643708807067233995 -194
643708807074919862 -167
643708807082605729 -189
643708807090291596 -181
643708807097977463 -169
643708807105663330 -167
643708807113349197 -155
643708807121035064 -143
643708807128720931 -140
643708807136406798 -121
643708807144092665 -97
643708807151778532 -92
643708807159464399 -89
643708807167150266 -72
643708807174836133 -46
643708807182522000 -19
643708807190207867 -7
643708807197893734 7
643708807205579601 55
643708807213265468 104
643708807220951335 145
643708807228637202 189
643708807236323069 220
643708807244008936 242
643708807251694803 291
643708807259380670 332
643708807267066537 320
643708807274752404 291
643708807282438271 244
643708807290124138 140
643708807297810005 21
643708807305495872 -63
643708807313181739 -143
643708807320867606 -206
643708807328553473 -232
643708807336239340 -244
643708807343925207 -254
643708807351611074 -259
643708807359296941 -269
643708807366982808 -264
643708807374668675 -247
643708807382354542 -242
643708807390040409 -259
643708807397726276 -247
643708807405412143 -194
643708807413098010 -177
643708807420783877 -203
643708807428469744 -198
643708807436155611 -179
643708807443841478 -189
643708807451527345 -191
643708807459213212 -177
643708807466899079 -164
643708807474569950 -157
643708807482256026 -172
643708807489942102 -172
643708807497628178 -130
643708807505314254 -123
643708807513000330 -152
643708807520686406 -147
643708807528372482 -143
643708807536058558 -167
643708807543744634 -172
643708807551430710 -150
643708807559116786 -135
643708807566802862 -140
643708807574488938 -150
643708807582175014 -143
643708807589861090 -128
643708807597547166 -135
643708807605233242 -150
643708807612919318 -138
643708807620605394 -113
643708807628291470 -118
643708807635977546 -133
643708807643663622 -126
643708807651349698 -109
643708807659035774 -97
643708807666721850 -99
643708807674407926 -106
643708807682094002 -101
643708807689780078 -94
643708807697466154 -101
643708807705152230 -104
643708807712838306 -92
643708807720524382 -92
643708807728210458 -97
643708807735896534 -82
643708807743582610 -75
643708807751268686 -77
643708807758954762 -80
643708807766640838 -87
643708807774326914 -104
643708807782012990 -111
643708807789699066 -87
643708807797385142 -63
643708807805071218 -58
643708807812757294 -36
643708807820443370 -16
643708807828129446 -31
643708807835815522 -50
643708807843501598 -63
643708807851187674 -65
643708807858873750 -55
643708807866559826 -50
643708807874245902 -60
643708807881931978 -94
643708807889618054 -126
643708807897304130 29
643708807904990206 521
643708807912676282 1139
643708807920362358 1508
643708807928048434 1265
643708807935734510 390
643708807943420586 -286
643708807951106662 -252
643708807958792738 -111
643708807966478814 -210
643708807974164890 -242
643708807981850966 -167
643708807989537042 -162
643708807997223118 -194
643708808004909194 -179
643708808012595270 -152
643708808020281346 -152
643708808027967422 -150
643708808035683650 -140
643708808043369308 -130
643708808051054966 -121
643708808058740624 -101
643708808066426282 -80
643708808074111940 -72
643708808081797598 -67
643708808089483256 -38
643708808097168914 0
643708808104854572 7
643708808112540230 26
643708808120225888 84
643708808127911546 128
643708808135597204 162
643708808143282862 210
643708808150968520 244
643708808158654178 266
643708808166339836 303
643708808174025494 332
643708808181711152 320
643708808189396810 271
643708808197082468 191
643708808204768126 80
643708808212453784 -26
643708808220139442 -101
643708808227825100 -169
643708808235510758 -242
643708808243196416 -269
643708808250882074 -252
643708808258567732 -257
643708808266253390 -283
643708808273939048 -291
643708808281624706 -278
643708808289310364 -257
643708808296996022 -247
643708808304681680 -249
643708808312367338 -232
643708808320052996 -213
643708808327738654 -218
643708808335424312 -213
643708808343109970 -196
643708808350795628 -191
643708808358481286 -179
643708808366166944 -167
643708808373852602 -177
643708808381538260 -172
643708808389223918 -143
643708808396909576 -140
643708808404595234 -155
643708808412280892 -143
643708808419966550 -135
643708808427652208 -150
643708808435337866 -152
643708808443023524 -140
643708808450709182 -135
643708808458394840 -130
643708808466080498 -121
643708808473766156 -126
643708808481451814 -130
643708808489137472 -113
643708808496823130 -111
643708808504508788 -123
643708808512194446 -109
643708808519880104 -94
643708808527565762 -118
643708808535251420 -135
643708808542937078 -109
643708808550622736 -82
643708808558308394 -94
643708808565994052 -106
643708808573679710 -101
643708808581365368 -104
643708808589051026 -101
643708808596721684 -89
643708808604407551 -97
643708808612093418 -111
643708808619779285 -94
643708808627465152 -80
643708808635151019 -92
643708808642836886 -92
643708808650522753 -82
643708808658208620 -87
643708808665894487 -97
643708808673580354 -99
643708808681266221 -101
643708808688952088 -94
643708808696637955 -72
643708808704323822 -77
643708808712009689 -99
643708808719695556 -99
643708808727381423 -89
643708808735067290 -77
643708808742753157 -70
643708808750439024 -72
643708808758124891 -55
643708808765810758 -19
643708808773496625 -26
643708808781182492 -67
643708808788868359 -67
643708808796554226 -33
643708808804240093 -43
643708808811925960 -70
643708808819611827 -60
643708808827297694 -75
643708808834983561 -128
643708808842669428 -65
643708808850355295 276
643708808858041162 836
643708808865727029 1370
643708808873412896 1489
643708808881098763 851
643708808888784630 -41
643708808896470497 -305
643708808904156364 -126
643708808911842231 -138
643708808919528098 -232
643708808927213965 -196
643708808934899832 -174
643708808942585699 -191
643708808950271566 -179
643708808957957433 -167
643708808965643300 -167
643708808973329167 -157
643708808981015034 -140
643708808988700901 -126
643708808996386768 -128
643708809004072635 -126
643708809011758502 -104
643708809019444369 -92
643708809027130236 -75
643708809034816103 -46
643708809042501970 -29
643708809050187837 -19
643708809057873704 16
643708809065559571 60
643708809073245438 87
643708809080931305 123
643708809088617172 177
643708809096303039 220
643708809103988906 257
643708809111674773 298
643708809119360640 320
643708809127046507 310
643708809134732374 298
643708809142418241 257
643708809150104108 162
643708809157790027 43
643708809165475894 -70
643708809173161761 -155
643708809180847628 -198
643708809188533495 -218
643708809196219362 -249
643708809203905229 -278
643708809211591096 -269
643708809219276963 -242
643708809226962830 -232
643708809234648697 -247
643708809242334564 -264
643708809250020431 -252
643708809257706298 -225
643708809265392165 -218
643708809273078032 -223
643708809280763899 -220
643708809288449766 -196
643708809296135633 -167
643708809303821500 -164
643708809311507367 -177
643708809319193234 -169
643708809326879101 -167
643708809334564968 -177
643708809342250835 -169
643708809349936702 -160
643708809357622569 -169
643708809365308436 -162
643708809372994303 -130
643708809380680170 -135
643708809388366037 -160
643708809396051904 -150
643708809403737771 -126
643708809411423638 -130
643708809419109505 -147
643708809426795372 -138
643708809434481239 -123
643708809442167106 -126
643708809449852973 -128
643708809457538840 -121
643708809465224707 -116
643708809472910574 -113
643708809480596441 -109
643708809488282308 -113
643708809495968175 -111
643708809503654042 -92
643708809511339909 -82
643708809519025776 -92
643708809526711643 -104
643708809534397510 -106
643708809542083377 -97
643708809549769244 -87
643708809557455111 -89
643708809565140978 -97
643708809572826845 -89
643708809580512712 -70
643708809588198579 -67
643708809595884446 -82
643708809603570313 -87
643708809611256180 -87
643708809618942047 -75
643708809626627914 -67
643708809634313781 -87
643708809641999648 -97
643708809649685515 -67
643708809657371382 -46
643708809665057249 -63
643708809672743116 -87
643708809680428983 -99
643708809688114850 -82
643708809695800717 -72
643708809703486584 -97
643708809711172451 -109
643708809718828274 -77
643708809726514559 -50
643708809734200844 -41
643708809741887129 -26
643708809749573414 -16
643708809757259699 -41
643708809764945984 -67
643708809772632269 -58
643708809780318554 -48
643708809788004839 -70
643708809795691124 -67
643708809803377409 -43
643708809811063694 -75
643708809818749979 -116
643708809826436264 33
643708809834122549 489
643708809841808834 1084
643708809849495119 1491
643708809857181404 1292
643708809864867689 429
643708809872553974 -269
643708809880240259 -266
643708809887926544 -126
643708809895612829 -186
643708809903299114 -213
643708809910985399 -184
643708809918671684 -194
643708809926357969 -184
643708809934044254 -160
643708809941730539 -160
643708809949416824 -150
643708809957103109 -138
643708809964789394 -130
643708809972475679 -121
643708809980161964 -111
643708809987848249 -89
643708809995534534 -75
643708810003220819 -67
643708810010907104 -50
643708810018593389 -38
643708810026279674 -19
643708810033965959 29
643708810041652244 65
643708810049338529 75
643708810057024814 99
643708810064711099 152
643708810072397384 206
643708810080083669 237
643708810087769954 269
643708810095456239 310
643708810103142524 339
643708810110828809 337
643708810118515094 293
643708810126201379 206
643708810133887664 99
643708810141573949 -4
643708810149260234 -87
643708810156946519 -160
643708810164632804 -225
643708810172319089 -264
643708810180005374 -283
643708810187691659 -295
643708810195377944 -276
643708810203064229 -257
643708810210750514 -259
643708810218436799 -257
643708810226123084 -244
643708810233809369 -242
643708810241495654 -235
643708810249181939 -223
643708810256868224 -213
643708810264554509 -198
643708810272240794 -189
643708810279957235 -194
643708810287643102 -191
643708810295328969 -177
643708810303014836 -162
643708810310700703 -160
643708810318386570 -152
643708810326072437 -147
643708810333758304 -167
643708810341444171 -164
643708810349130038 -138
643708810356815905 -143
643708810364501772 -150
643708810372187639 -133
643708810379873506 -138
643708810387559373 -162
643708810395245240 -164
643708810402931107 -135
643708810410616974 -116
643708810418302841 -135
643708810425988708 -145
643708810433674575 -130
643708810441360442 -118
643708810449046309 -118
643708810456732176 -130
643708810464418043 -128
643708810472103910 -104
643708810479789777 -111
643708810487475644 -138
643708810495161511 -118
643708810502847378 -80
643708810510533245 -82
643708810518219112 -97
643708810525904979 -104
643708810533590846 -106
643708810541276713 -87
643708810548962580 -72
643708810556648447 -92
643708810564334314 -101
643708810572020181 -92
643708810579706048 -82
643708810587391915 -77
643708810595077782 -84
643708810602763649 -82
643708810610449516 -63
643708810618135383 -67
643708810625821250 -87
643708810633507117 -82
643708810641192984 -82
643708810648878851 -94
643708810656564718 -89
643708810664250585 -77
643708810671936452 -67
643708810679622319 -55
643708810687308186 -55
643708810694994053 -50
643708810702679920 -29
643708810710365787 -24
643708810718051654 -48
643708810725737521 -67
643708810733423388 -53
643708810741109255 -38
643708810748795122 -41
643708810756480989 -41
643708810764166856 -53
643708810771852723 -94
643708810779538590 -67
643708810787224457 235
643708810794910324 819
643708810802596191 1382
643708810810282058 1518
643708810817967925 933
643708810825653792 21
643708810833339659 -337
643708810841025578 -169
643708810848711445 -147
643708810856397312 -235
643708810864083179 -194
643708810871769046 -160
643708810879454913 -179
643708810887140780 -177
643708810894826647 -172
643708810902512514 -172
643708810910198381 -145
643708810917884248 -121
643708810925570115 -128
643708810933255982 -118
643708810940941849 -92
643708810948627716 -72
643708810956313583 -60
643708810963999450 -53
643708810971685317 -53
643708810979371184 -38
643708810987057051 0
643708810994742918 46
643708811002428785 75
643708811010114652 94
643708811017800519 138
643708811025486386 208
643708811033172253 271
643708811040858120 305
643708811048543987 327
643708811056229854 363
643708811063915721 385
643708811071601588 356
643708811079287455 283
643708811086973322 172
643708811094659189 26
643708811102345056 -75
643708811110030923 -133
643708811117716790 -213
643708811125402657 -278
643708811133088524 -288
643708811140774391 -291
643708811148460258 -295
643708811156146125 -283
643708811163831992 -288
643708811171517859 -303
643708811179203726 -281
643708811186889593 -247
643708811194575460 -244
643708811202261327 -254
643708811209947194 -259
643708811217633061 -240
643708811225318928 -198
643708811233004795 -186
643708811240690662 -208
643708811248376529 -194
643708811256062396 -160
643708811263748263 -167
643708811271434130 -172
643708811279119997 -152
643708811286805864 -160
643708811294491731 -167
643708811302177598 -123
643708811309863465 -106
643708811317549332 -157
643708811325235199 -160
643708811332921066 -116
643708811340606933 -116
643708811348292800 -143
643708811355978667 -145
643708811363664534 -140
643708811371350401 -138
643708811379036268 -118
643708811386722135 -111
643708811394408002 -128
643708811402093921 -133
643708811409779788 -116
643708811417465655 -97
643708811425151522 -104
643708811432837389 -116
643708811440523256 -109
643708811448209123 -101
643708811455894990 -106
643708811463580857 -106
643708811471266724 -94
643708811478952591 -87
643708811486638458 -97
643708811494324325 -111
643708811502010192 -111
643708811509696059 -101
643708811517381926 -87
643708811525067793 -82
643708811532753660 -99
643708811540439527 -99
643708811548125394 -77
643708811555811261 -70
643708811563497128 -80
643708811571182995 -94
643708811578868862 -109
643708811586554729 -89
643708811594240596 -63
643708811601926463 -80
643708811609612330 -104
643708811617298197 -97
643708811624984064 -82
643708811632669931 -94
643708811640355798 -111
643708811648041665 -104
643708811655727532 -89
643708811663413399 -70
643708811671099266 -33
643708811678785133 -19
643708811686471000 -41
643708811694156867 -50
643708811701842734 -50
643708811709528601 -60
643708811717214468 -72
643708811724900335 -77
643708811732586202 -70
643708811740272069 -67
643708811747957936 -111
643708811755643803 -65
643708811763329670 332
643708811771015537 1004
643708811778701404 1576
643708811786387271 1610
643708811794073138 822
643708811801759005 -135
643708811809444872 -334
643708811817130739 -121
643708811824816606 -174
643708811832502473 -259
643708811840188340 -191
643708811847874207 -186
643708811855560074 -225
643708811863245941 -208
643708811870931808 -186
643708811878617675 -189
643708811886303542 -179
643708811893989409 -150
643708811901675276 -145
643708811909361143 -150
643708811917047010 -135
643708811924732877 -109
643708811932418744 -89
643708811940104611 -77
643708811947790478 -70
643708811955476345 -53
643708811963162264 -19
643708811970848131 19
643708811978533998 58
643708811986219865 99
643708811993905732 130
643708812001591599 179
643708812009277466 254
643708812016963333 303
643708812024649200 320
643708812032335067 354
643708812040020934 375
643708812047706801 341
643708812055392668 259
643708812063078535 143
643708812070764402 7
643708812078450269 -104
643708812086136136 -174
643708812093822003 -230
643708812101507870 -283
643708812109193737 -307
643708812116879604 -312
643708812124565471 -305
643708812132251338 -291
643708812139937205 -295
643708812147623072 -307
643708812155308939 -288
643708812162994806 -261
643708812170680673 -252
643708812178366540 -242
643708812186052407 -242
643708812193738274 -252
643708812201424141 -242
643708812209110008 -213
643708812216795875 -210
643708812224481742 -220
643708812232167609 -213
643708812239853476 -181
643708812247539343 -150
643708812255225210 -140
643708812262911077 -150
643708812270596944 -162
643708812278282811 -174
643708812285968678 -162
643708812293654545 -138
643708812301340412 -135
643708812309026279 -147
643708812316712146 -145
643708812324398013 -140
643708812332083880 -138
643708812339769747 -123
643708812347455614 -126
643708812355141481 -147
643708812362827348 -147
643708812370513215 -121
643708812378199082 -118
643708812385884949 -128
643708812393570816 -118
643708812401256683 -109
643708812408942550 -111
643708812416628417 -109
643708812424314284 -94
643708812432000151 -94
643708812439686018 -111
643708812447371885 -106
643708812455057752 -77
643708812462743619 -77
643708812470429486 -106
643708812478115353 -111
643708812485801220 -77
643708812493487087 -60
643708812501172954 -87
643708812508858821 -89
643708812516544688 -53
643708812524230607 -53
643708812531916474 -89
643708812539602341 -82
643708812547288208 -60
643708812554974075 -65
643708812562659942 -72
643708812570345809 -67
643708812578031676 -72
643708812585717543 -75
643708812593403410 -63
643708812601089277 -63
643708812608775144 -84
643708812616461011 -92
643708812624146878 -80
643708812631832745 -92
643708812639518612 -94
643708812647204479 -70
643708812654890346 -58
643708812662576213 -60
643708812670262080 -43
643708812677947947 -31
643708812685633814 -41
643708812693319681 -60
643708812701005548 -72
643708812708691415 -70
643708812716377282 -53
643708812724063149 -43
643708812731749016 -94
643708812739434883 -145
643708812747120750 19
643708812754806617 531
643708812762492484 1229
643708812770178351 1755
643708812777864218 1522
643708812785550085 443
643708812793235952 -327
643708812800921819 -225
643708812808607686 -99
643708812816293553 -240
643708812823979420 -242
643708812831665287 -172
643708812839351154 -206
643708812847037021 -220
643708812854722888 -191
643708812862408755 -191
643708812870094622 -189
643708812877780489 -167
643708812885466356 -155
643708812893152223 -143
643708812900838090 -133
643708812908523957 -121
643708812916209824 -97
643708812923895691 -92
643708812931581558 -94
643708812939267425 -58
643708812946953292 -9
643708812954639159 4
643708812962325026 12
643708812970010893 65
643708812977696760 128
643708812985382627 169
643708812993068494 208
643708813000754361 274
643708813008440228 337
643708813016126095 366
643708813023811962 378
643708813031497829 388
643708813039183696 341
643708813046869563 232
643708813054555430 121
643708813062241297 9
643708813069927164 -104
643708813077613031 -189
643708813085298950 -244
643708813092984817 -269
643708813100670684 -261
643708813108356551 -278
643708813116042418 -295
643708813123728285 -281
643708813131414152 -271
643708813139100019 -269
643708813146785886 -259
643708813154471753 -252
643708813162157620 -237
643708813169843487 -227
643708813177529354 -244
643708813185215221 -237
643708813192901088 -206
643708813200586955 -201
643708813208272822 -206
643708813215958689 -179
643708813223644556 -157
