timestamp x y z
643901924088223657 -956 190 225
643901924098034346 -980 198 227
643901924107845035 -990 203 218
643901924117655724 -990 215 217
643901924127466413 -977 212 231
643901924137277102 -946 189 220
643901924147087791 -943 159 187
643901924156898480 -942 145 201
643901924166709169 -919 143 249
643901924176519858 -931 140 244
643901924186330547 -927 147 270
643901924196141236 -935 161 272
643901924205951925 -979 190 236
643901924215762614 -987 205 206
643901924225573303 -966 204 215
643901924235383992 -937 196 234
643901924245194681 -930 190 241
643901924255005370 -925 167 242
643901924264816059 -916 149 253
643901924274626748 -942 139 257
643901924284437437 -968 132 248
643901924294248126 -976 124 238
643901924304058815 -960 105 239
643901924313869504 -953 88 239
643901924323680193 -957 85 224
643901924333490882 -957 93 224
643901924343301571 -951 108 240
643901924353112260 -950 121 239
643901924362922949 -955 126 228
643901924372733638 -956 126 225
643901924382544327 -968 127 236
643901924392355016 -980 126 249
643901924402165705 -986 121 256
643901924411976394 -987 101 247
643901924421787083 -985 81 233
643901924431597772 -973 75 224
643901924441438171 -953 80 240
643901924451248012 -950 78 228
643901924461057853 -947 78 218
643901924470867694 -944 86 227
643901924480677535 -946 87 224
643901924490487376 -955 99 198
643901924500297217 -954 115 183
643901924510107058 -944 116 193
643901924519916899 -943 122 204
643901924529726740 -947 122 213
643901924539536581 -942 120 221
643901924549346422 -949 118 225
643901924559156263 -959 123 222
643901924568966104 -966 124 203
643901924578775945 -966 124 183
643901924588585786 -951 123 187
643901924598395627 -939 124 220
643901924608205468 -942 129 239
643901924618015309 -965 134 238
643901924627825150 -981 135 233
643901924637634991 -985 126 242
643901924647444832 -987 117 251
643901924657254673 -991 114 250
643901924667064514 -989 100 241
643901924676874355 -985 91 230
643901924686684196 -980 98 218
643901924696494037 -973 113 214
643901924706303878 -966 113 210
643901924716113719 -955 114 218
643901924725923560 -942 110 226
643901924735733401 -942 106 222
643901924745543242 -954 110 205
643901924755353083 -953 114 201
643901924765162924 -937 121 218
643901924774972765 -933 128 226
643901924784782606 -941 132 218
643901924794711142 -948 128 214
643901924804517592 -960 128 214
643901924814324042 -975 120 185
643901924824130492 -978 124 185
643901924833936942 -964 124 215
643901924843743392 -967 122 211
643901924853549842 -959 119 227
643901924863356292 -944 116 236
643901924873162742 -965 116 218
643901924882969192 -980 110 171
643901924892775642 -963 111 164
643901924902582092 -948 106 188
643901924912388542 -942 118 211
643901924922194992 -932 129 229
643901924932001442 -930 135 248
643901924941807892 -947 146 238
643901924951614342 -957 148 231
643901924961420792 -955 153 236
643901924971227242 -956 150 244
643901924981033692 -966 138 251
643901924990840142 -983 138 249
643901925000646592 -989 141 243
643901925010453042 -987 152 240
643901925020259492 -989 168 232
643901925030065942 -990 160 220
643901925039872392 -987 150 218
643901925049678842 -983 134 223
643901925059485292 -979 127 220
643901925069291742 -968 122 213
643901925079098192 -956 122 220
643901925088904642 -951 127 213
643901925098711092 -948 125 198
643901925108517542 -939 124 202
643901925118323992 -932 121 226
643901925128130442 -943 118 219
643901925137936892 -956 122 204
643901925147862047 -962 129 199
643901925157665106 -966 139 191
643901925167468165 -971 158 186
643901925177271224 -966 181 195
643901925187074283 -962 188 210
643901925196877342 -967 182 212
643901925206680401 -968 159 206
643901925216483460 -964 148 209
643901925226286519 -963 141 218
643901925236089578 -971 141 217
643901925245892637 -974 144 225
643901925255695696 -969 146 221
643901925265498755 -959 148 219
643901925275301814 -952 139 218
643901925285104873 -958 133 208
643901925294907932 -952 131 183
643901925304710991 -949 134 168
643901925314514050 -955 141 165
643901925324317109 -959 146 171
643901925334120168 -970 157 178
643901925343923227 -974 158 196
643901925353726286 -977 150 219
643901925363529345 -980 141 235
643901925373332404 -982 138 236
643901925383135463 -974 144 239
643901925392938522 -974 160 240
643901925402741581 -970 186 236
643901925412544640 -969 187 225
643901925422347699 -969 185 225
643901925432150758 -955 192 229
643901925441953817 -944 199 227
643901925451756876 -937 204 225
643901925461559935 -934 205 223
643901925471362994 -938 211 217
643901925481166053 -940 223 221
643901925490969112 -937 238 209
643901925500772195 -936 232 189
643901925510575254 -931 233 208
643901925520378313 -914 224 223
643901925530181372 -917 217 222
643901925539984431 -904 203 248
643901925549787490 -900 196 269
643901925559590549 -951 195 250
643901925569393608 -987 213 191
643901925579196667 -989 214 169
643901925588999726 -954 201 208
643901925598802785 -940 204 237
643901925608605844 -940 208 251
643901925618408903 -955 209 254
643901925628211962 -973 204 260
643901925638015021 -982 196 273
643901925647818080 -980 173 285
643901925657621139 -972 142 274
643901925667424198 -959 129 270
643901925677227257 -957 121 268
643901925687030316 -967 109 257
643901925696833375 -972 98 236
643901925706636434 -965 94 219
643901925716439493 -951 111 225
643901925726242552 -947 136 221
643901925736045611 -949 168 215
643901925745848670 -944 193 231
643901925755651729 -944 207 233
643901925765454788 -947 221 231
643901925775257847 -939 236 219
643901925785060906 -941 237 200
643901925794863965 -941 229 219
643901925804667024 -949 217 243
643901925814470083 -956 216 257
643901925824273142 -952 215 266
643901925834076201 -946 205 275
643901925843879260 -949 203 272
643901925853474657 -952 206 251
643901925863283650 -947 215 238
643901925873092643 -935 210 237
643901925882901636 -940 208 248
643901925892710629 -946 189 230
643901925902519622 -943 162 204
643901925912328615 -920 155 225
643901925922137608 -923 159 246
643901925931946601 -952 173 233
643901925941755594 -970 176 205
643901925951564587 -949 170 207
643901925961373580 -935 168 219
643901925971182573 -927 168 213
643901925980991566 -929 168 208
643901925990800559 -939 179 218
643901926000609552 -942 187 230
643901926010418545 -938 191 241
643901926020227538 -935 191 261
643901926030036531 -950 172 267
643901926039845524 -976 164 250
643901926049654517 -968 171 234
643901926059463510 -957 185 254
643901926069272503 -969 198 247
643901926079081496 -970 207 231
643901926088890489 -958 203 243
643901926098699482 -963 201 249
643901926108508475 -949 190 246
643901926118317468 -941 183 251
643901926128126461 -938 182 251
643901926137935454 -933 170 254
643901926147744447 -930 155 263
643901926157553440 -937 145 264
643901926167362433 -940 145 245
643901926177171426 -911 137 238
643901926186980419 -890 139 250
643901926196789412 -895 162 253
643901926206568753 -902 193 246
643901926216378594 -934 207 246
643901926226188435 -960 204 240
643901926235998276 -972 218 255
643901926245808117 -968 207 258
643901926255617958 -980 194 257
643901926265427799 -955 173 266
643901926275237640 -948 161 269
643901926285047481 -970 177 250
643901926294857322 -976 188 213
643901926304667163 -953 187 209
643901926314477004 -941 187 231
643901926324286845 -929 180 251
643901926334096686 -921 179 266
643901926343906527 -932 193 269
643901926353716368 -947 205 259
643901926363526209 -946 211 251
643901926373336050 -939 208 251
643901926383145891 -930 212 254
643901926392955732 -919 208 249
643901926402765573 -928 198 245
643901926412575414 -937 189 240
643901926422385255 -945 197 246
643901926432195096 -940 205 256
643901926442004937 -936 209 252
643901926451814778 -940 212 260
643901926461624619 -962 206 260
643901926471434460 -977 196 260
643901926481244301 -981 185 266
643901926491054142 -975 174 267
643901926500863983 -962 158 252
643901926510673824 -962 164 244
643901926520483665 -945 151 253
643901926530293506 -947 153 257
643901926540103347 -953 163 246
643901926549913188 -949 178 228
643901926559812064 -938 187 223
643901926569619362 -932 188 235
643901926579426660 -922 186 246
643901926589233958 -947 179 250
643901926599041256 -965 179 216
643901926608848554 -943 178 209
643901926618655852 -948 191 212
643901926628463150 -952 195 200
643901926638270448 -952 190 218
643901926648077746 -977 173 207
643901926657885044 -948 161 214
643901926667692342 -954 167 225
643901926677499640 -961 167 222
643901926687306938 -960 174 204
643901926697114236 -942 177 224
643901926706921534 -946 171 239
643901926716728832 -959 172 237
643901926726536130 -966 179 235
643901926736343428 -971 191 222
643901926746150726 -953 201 231
643901926755958024 -948 202 229
643901926765765322 -944 197 214
643901926775572620 -930 195 229
643901926785379918 -930 202 239
643901926795187216 -944 206 231
643901926804994514 -952 201 224
643901926814801812 -952 191 235
643901926824609110 -951 190 228
643901926834416408 -944 194 220
643901926844223706 -933 194 230
643901926854031004 -933 190 240
643901926863838302 -937 173 235
643901926873645600 -934 166 230
643901926883452898 -932 176 230
643901926893260196 -932 186 237
643901926903067494 -950 192 236
643901926912815487 -972 190 229
643901926922624480 -983 170 223
643901926932433473 -981 155 215
643901926942242466 -959 152 220
643901926952051459 -945 149 239
643901926961860452 -947 153 248
643901926971669445 -959 156 237
643901926981478438 -961 170 232
643901926991287431 -980 184 225
643901927001096424 -988 175 196
643901927010905417 -948 191 225
643901927020714410 -917 192 244
643901927030523403 -964 189 230
643901927040332396 -954 187 238
643901927050141389 -947 195 257
643901927059950382 -949 202 256
643901927069759375 -961 200 224
643901927079568368 -953 203 213
643901927089377361 -930 206 238
643901927099186354 -927 214 255
643901927108995347 -940 213 246
643901927118804340 -947 208 243
643901927128613333 -937 208 244
643901927138422326 -941 215 236
643901927148231319 -937 218 233
643901927158040312 -936 223 239
643901927167849305 -938 217 237
643901927177658298 -943 216 232
643901927187467291 -941 209 235
643901927197276284 -936 196 229
643901927207085277 -943 192 228
643901927216894270 -949 192 227
643901927226703263 -950 183 237
643901927236512256 -947 170 245
643901927246321249 -957 163 244
643901927256130242 -976 159 248
643901927265879889 -979 158 255
643901927275690578 -976 166 258
643901927285501267 -975 177 250
643901927295311956 -973 183 234
643901927305122645 -951 175 221
643901927314933334 -942 167 235
643901927324744023 -953 164 231
643901927334554712 -951 166 229
643901927344365401 -942 169 246
643901927354176090 -961 176 237
643901927363986779 -960 179 216
643901927373797468 -955 172 232
643901927383608157 -972 171 224
643901927393418846 -970 172 204
643901927403229535 -949 169 213
643901927413040224 -952 180 207
643901927422850913 -962 193 182
643901927432661602 -946 202 191
643901927442472291 -944 209 197
643901927452282980 -946 215 192
643901927462093669 -952 219 189
643901927471904358 -953 213 199
643901927481715047 -954 213 210
643901927491525736 -949 207 208
643901927501336425 -948 208 195
643901927511147114 -951 218 195
643901927520957803 -948 216 212
643901927530768492 -945 213 227
643901927540579181 -949 217 227
643901927550389870 -947 219 225
643901927560200559 -948 217 221
643901927570011248 -946 207 234
643901927579821937 -956 196 245
643901927589632626 -957 190 237
643901927599443315 -948 191 226
643901927609254004 -946 195 217
643901927619064723 -956 202 213
643901927628875412 -954 203 206
643901927638686101 -955 197 205
643901927648496790 -946 193 207
643901927658307479 -942 199 209
643901927668118168 -941 198 220
643901927677928857 -952 203 212
643901927687739546 -953 201 213
643901927697550235 -957 195 211
643901927707360924 -957 178 216
643901927717171613 -962 175 208
643901927726982302 -966 172 214
643901927736792991 -969 160 221
643901927746603680 -961 153 220
643901927756414369 -958 166 229
643901927766225058 -956 178 220
643901927776035747 -967 184 187
643901927785846436 -953 187 188
643901927795657125 -960 202 190
643901927805467814 -961 198 198
643901927815278503 -950 187 209
643901927825089192 -952 188 211
643901927834899881 -971 188 217
643901927844710570 -970 168 218
643901927854521259 -959 179 202
643901927864331948 -952 195 188
643901927874142637 -945 201 212
643901927883953326 -931 177 191
643901927893764015 -941 186 172
643901927903574704 -954 197 178
643901927913385393 -957 195 187
643901927923196082 -960 191 190
643901927933006771 -968 191 195
643901927942817460 -964 187 206
643901927952628149 -965 175 222
643901927962438838 -963 172 224
643901927972308897 -977 173 229
643901927982117890 -980 184 235
643901927991926883 -976 183 247
643901928001735876 -978 177 244
643901928011544869 -983 172 230
643901928021353862 -986 181 223
643901928031162855 -993 194 203
643901928040971848 -1013 214 193
643901928050780841 -1047 221 151
643901928060589834 -963 204 129
643901928070398827 -992 215 125
643901928080207820 -1005 184 196
643901928090016813 -967 155 239
643901928099825806 -945 133 246
643901928109634799 -950 105 222
643901928119443792 -944 56 217
643901928129252785 -925 17 247
643901928139061778 -912 2 277
643901928148870771 -923 6 292
643901928158679764 -942 10 277
643901928168488757 -948 12 253
643901928178297750 -942 13 263
643901928188106743 -935 21 277
643901928197915736 -935 53 301
643901928207724729 -930 93 290
643901928217533722 -918 118 260
643901928227342715 -893 112 251
643901928237151708 -910 104 257
643901928246960701 -944 111 268
643901928256769694 -954 117 264
643901928266578687 -963 125 255
643901928276387680 -958 127 254
643901928286196673 -937 125 287
643901928296005666 -929 139 329
643901928305814659 -952 164 334
643901928315623652 -975 175 288
643901928325462300 -987 169 266
643901928335270446 -997 141 267
643901928345078592 -988 127 266
643901928354886738 -968 115 270
643901928364694884 -929 116 283
643901928374503030 -903 123 290
643901928384311176 -906 129 279
643901928394119322 -908 132 286
643901928403927468 -927 135 302
643901928413735614 -949 125 290
643901928423543760 -953 102 270
643901928433351906 -931 81 270
643901928443160052 -907 58 275
643901928452968198 -904 44 275
643901928462776344 -896 31 281
643901928472584490 -899 19 292
643901928482392636 -910 17 302
643901928492200782 -929 13 295
643901928502008928 -944 16 297
643901928511817074 -966 25 276
643901928521625220 -956 26 262
643901928531433366 -934 26 272
643901928541241512 -932 25 292
643901928551049658 -942 13 296
643901928560857804 -952 7 284
643901928570665950 -937 9 302
643901928580474096 -931 11 292
643901928590282242 -912 19 289
643901928600090388 -912 24 260
643901928609898534 -906 25 246
643901928619706680 -887 26 265
643901928629514826 -884 30 276
643901928639322972 -906 37 274
643901928649131118 -937 39 276
643901928658939264 -947 32 275
643901928668747410 -957 34 266
643901928678525941 -949 36 259
643901928688334934 -930 35 263
643901928698143927 -927 31 267
643901928707952920 -937 24 267
643901928717761913 -948 19 260
643901928727570906 -962 18 254
643901928737379899 -964 23 250
643901928747188892 -962 32 251
643901928756997885 -967 42 250
643901928766806878 -963 49 240
643901928776615871 -955 36 231
643901928786424864 -948 23 225
643901928796233857 -947 16 223
643901928806042850 -954 20 228
643901928815851843 -969 31 229
643901928825660836 -975 36 222
643901928835469829 -976 38 218
643901928845278822 -982 41 206
643901928855087815 -984 46 188
643901928864896808 -979 51 187
643901928874705801 -970 53 200
643901928884514794 -970 58 210
643901928894323787 -979 56 203
643901928904132780 -986 53 195
643901928913941773 -989 52 185
643901928923750766 -988 48 188
643901928933559759 -988 45 195
643901928943368752 -989 39 186
643901928953177745 -987 37 184
643901928962986738 -986 39 178
643901928972795731 -982 37 176
643901928982604724 -982 37 176
643901928992413717 -973 39 179
643901929002222710 -978 43 180
643901929012031703 -982 35 168
643901929021840696 -985 32 163
643901929031709018 -984 26 160
643901929041516316 -985 22 162
643901929051323614 -983 21 165
643901929061130912 -984 22 162
643901929070938210 -982 22 168
643901929080745508 -983 21 171
643901929090552806 -986 24 172
643901929100360104 -987 26 170
643901929110167402 -987 27 171
643901929119974700 -984 29 166
643901929129781998 -983 30 157
643901929139589296 -983 30 154
643901929149396594 -981 30 153
643901929159203892 -980 32 156
643901929169011190 -975 38 160
643901929178818488 -978 40 156
643901929188625786 -980 40 159
643901929198433084 -979 37 158
643901929208240382 -976 29 170
643901929218047680 -980 28 177
643901929227854978 -992 31 166
643901929237662276 -997 33 155
643901929247469574 -994 27 142
643901929257276872 -992 28 149
643901929267084170 -987 30 158
643901929276891468 -987 27 147
643901929286698766 -985 31 162
643901929296506064 -960 29 185
643901929306313362 -970 32 170
643901929316120660 -988 36 149
643901929325927958 -988 31 125
643901929335735256 -983 24 130
643901929345542554 -977 25 144
643901929355349852 -976 29 151
643901929365157150 -975 38 154
643901929374964448 -977 41 157
643901929384831136 -980 44 162
643901929394636738 -984 42 159
643901929404442340 -986 40 154
643901929414247942 -987 43 150
643901929424053544 -988 46 148
643901929433859146 -987 44 151
643901929443664748 -985 45 154
643901929453470350 -984 50 151
643901929463275952 -986 46 152
643901929473081554 -989 49 150
643901929482887156 -989 44 150
643901929492692758 -988 39 153
643901929502498360 -986 34 149
643901929512303962 -986 34 145
643901929522109564 -984 39 152
643901929531915166 -988 41 142
643901929541720768 -983 39 141
643901929551526370 -979 36 148
643901929561331972 -982 31 143
643901929571137574 -983 33 135
643901929580943176 -984 35 138
643901929590748778 -981 38 141
643901929600554380 -980 42 145
643901929610359982 -983 41 141
643901929620165584 -985 43 138
643901929629971186 -986 41 137
643901929639776788 -986 46 139
643901929649582390 -985 41 143
643901929659387992 -984 41 146
643901929669193594 -986 40 146
643901929678999196 -986 38 148
643901929688804798 -986 39 143
643901929698610400 -985 40 145
643901929708416002 -984 41 144
643901929718221604 -982 38 145
643901929728027206 -982 34 147
643901929737714137 -980 34 150
643901929747523130 -981 35 151
643901929757332123 -983 33 151
643901929767141116 -983 32 150
643901929776950109 -986 31 150
643901929786759102 -987 33 149
643901929796568095 -989 35 146
643901929806377088 -990 42 147
643901929816186081 -987 44 149
643901929825995074 -988 46 146
643901929835804067 -986 47 144
643901929845613060 -984 43 145
643901929855422053 -982 45 142
643901929865231046 -984 42 135
643901929875040039 -984 40 136
643901929884849032 -983 37 137
643901929894658025 -983 35 135
643901929904467018 -983 29 138
643901929914276011 -984 26 141
643901929924085004 -984 24 142
643901929933893997 -990 25 139
643901929943702990 -995 35 136
643901929953511983 -994 32 116
643901929963320976 -992 44 117
643901929973129969 -989 47 138
643901929982938962 -989 43 145
643901929992747955 -989 39 147
643901930002556948 -964 33 160
643901930012365941 -976 24 156
643901930022174934 -997 19 128
643901930031983927 -996 17 107
643901930041792920 -987 14 118
643901930051601913 -981 13 135
643901930061410906 -979 13 146
643901930071219899 -977 20 148
643901930081028892 -979 22 151
643901930090808239 -980 24 154
643901930100618080 -981 28 155
643901930110427921 -984 31 152
643901930120237762 -987 37 149
643901930130047603 -989 40 151
643901930139857444 -990 49 155
643901930149667285 -988 54 156
643901930159477126 -984 57 156
643901930169286967 -982 54 161
643901930179096808 -983 48 160
643901930188906649 -984 38 157
643901930198716490 -981 29 161
643901930208526331 -978 21 165
643901930218336172 -978 22 170
643901930228146013 -977 18 184
643901930237955854 -981 17 172
643901930247765695 -977 16 174
643901930257575536 -970 12 185
643901930267385377 -978 11 180
643901930277195218 -983 9 173
643901930287005059 -985 12 172
643901930296814900 -980 14 178
643901930306624741 -969 16 189
643901930316434582 -960 19 198
643901930326244423 -961 28 191
643901930336054264 -970 33 179
643901930345864105 -972 38 183
643901930355673946 -979 43 196
643901930365483787 -984 50 197
643901930375293628 -984 49 188
643901930385103469 -976 45 182
643901930394913310 -978 38 181
643901930404723151 -983 36 180
643901930414532992 -987 36 177
643901930424342833 -988 38 171
643901930434152674 -984 45 171
643901930443903185 -976 49 177
643901930453714722 -968 51 171
643901930463526259 -967 53 166
643901930473337796 -964 52 161
643901930483149333 -967 49 166
643901930492960870 -971 46 165
643901930502772407 -976 42 168
643901930512583944 -980 38 168
643901930522395481 -982 32 172
643901930532207018 -985 31 167
643901930542018555 -987 30 165
643901930551830092 -985 29 168
643901930561641629 -984 26 173
643901930571453166 -982 24 177
643901930581264703 -982 21 180
643901930591076240 -982 19 187
643901930600887777 -982 18 196
643901930610699314 -987 18 195
643901930620510851 -996 21 191
643901930630322388 -999 26 185
643901930640133925 -997 19 162
643901930649945462 -994 22 159
643901930659756999 -985 26 183
643901930669568536 -982 18 194
643901930679380073 -964 17 201
643901930689191610 -946 19 220
643901930699003147 -975 22 199
643901930708814684 -986 23 165
643901930718626221 -977 21 163
643901930728437758 -965 19 189
643901930738249295 -967 19 201
643901930748060832 -976 23 211
643901930757872369 -980 30 215
643901930767683906 -982 31 214
643901930777495443 -983 27 223
643901930787306980 -984 23 226
643901930797118537 -991 20 222
643901930806930074 -999 19 212
643901930816741611 -1008 21 201
643901930826553148 -1007 22 197
643901930836364685 -1000 22 207
643901930846176222 -995 22 218
643901930855987759 -997 18 222
643901930865799296 -994 27 230
643901930875610833 -989 32 234
643901930885422370 -980 37 240
643901930895233907 -975 38 227
643901930905045444 -948 34 206
643901930914856981 -870 24 278
643901930924668518 -876 21 319
643901930934480055 -995 33 159
643901930944291592 -872 8 156
643901930954103129 -737 8 476
643901930963914666 -943 15 390
643901930973726203 -1090 25 58
643901930983537740 -814 9 216
643901930993349277 -760 19 503
643901931003160814 -964 14 333
643901931012972351 -1019 22 181
643901931022783888 -940 15 226
643901931032595425 -907 5 251
643901931042406962 -922 10 248
643901931052218499 -934 11 254
643901931062030036 -962 16 235
643901931071841573 -974 19 222
643901931081653110 -971 19 228
643901931091464647 -967 21 228
643901931101276184 -956 23 223
643901931111087721 -950 24 220
643901931120899258 -942 26 216
643901931130710795 -937 31 215
643901931140522332 -934 35 219
643901931150452554 -940 31 225
643901931160260700 -943 29 228
643901931170068846 -945 27 227
643901931179876992 -946 22 229
643901931189685138 -942 17 236
643901931199493284 -944 17 240
643901931209301430 -951 19 245
643901931219109576 -963 23 248
643901931228917722 -975 26 250
643901931238725868 -982 35 252
643901931248534014 -986 44 247
643901931258342160 -989 54 235
643901931268150306 -981 57 240
643901931277958452 -976 42 238
643901931287766598 -979 31 214
643901931297574744 -961 26 228
643901931307382890 -939 18 257
643901931317191036 -922 17 257
643901931326999182 -929 16 266
643901931336807328 -964 9 239
643901931346615474 -984 0 192
643901931356423620 -974 -5 189
643901931366231766 -965 3 200
643901931376039912 -953 13 228
643901931385848058 -947 19 252
643901931395656204 -963 22 253
643901931405464350 -976 21 243
643901931415272496 -979 18 237
643901931425080642 -980 13 232
643901931434888788 -979 17 228
643901931444696934 -976 19 231
643901931454505080 -979 23 231
643901931464313226 -983 29 228
643901931474121372 -984 32 225
643901931483929518 -982 33 221
643901931493737664 -974 33 220
643901931503545810 -966 32 220
643901931513353956 -965 31 225
643901931523162102 -969 38 223
643901931532970248 -976 36 229
643901931542778394 -980 35 232
643901931552586540 -985 48 234
643901931562394686 -989 57 231
643901931572202832 -989 62 225
643901931582010978 -987 60 218
643901931591819124 -987 55 204
643901931601627270 -982 49 187
643901931611435416 -967 35 190
643901931621243562 -958 28 202
643901931631051708 -955 22 215
643901931640859854 -963 21 222
643901931650668000 -970 17 227
643901931660476146 -975 15 222
643901931670284292 -974 10 219
643901931680092438 -969 10 217
643901931689900584 -964 10 223
643901931699708730 -970 8 222
643901931709516876 -975 9 226
643901931719325022 -982 6 222
643901931729133168 -986 5 224
643901931738941314 -987 11 228
643901931748749460 -988 17 225
643901931758557606 -990 28 217
643901931768365752 -990 42 216
643901931778173898 -982 58 218
643901931787982044 -971 72 217
643901931797790190 -953 76 223
643901931807598336 -942 68 225
643901931817406482 -938 57 226
643901931827214628 -940 47 220
643901931837022774 -941 37 223
643901931846830920 -948 32 228
643901931856639070 -959 30 234
643901931866447216 -966 34 240
643901931876255362 -971 40 247
643901931886063508 -972 45 262
643901931895871654 -974 42 271
643901931905679800 -983 37 265
643901931915487946 -985 36 257
643901931925296092 -977 29 256
643901931935104238 -974 23 250
643901931944912384 -966 24 252
643901931954720530 -955 15 264
643901931964528676 -960 8 267
643901931974336822 -933 6 293
643901931984144968 -946 9 284
643901931993953114 -980 11 254
643901932003761260 -983 11 239
643901932013569406 -955 5 244
643901932023377552 -923 -3 258
643901932033185698 -937 -3 267
643901932042993844 -958 1 270
643901932052801990 -969 3 267
643901932062610136 -971 2 266
643901932072418282 -968 -7 264
643901932082226428 -961 -6 264
643901932092034574 -954 -4 263
643901932101842720 -950 -2 259
643901932111650866 -944 8 256
643901932121459012 -934 15 255
643901932131267158 -926 20 257
643901932141075304 -930 27 261
643901932150883450 -936 37 267
643901932160691596 -943 46 269
643901932170499742 -948 49 272
643901932180307888 -948 52 270
643901932190116034 -949 53 266
643901932199924180 -948 51 266
643901932209762010 -950 51 268
643901932219569308 -948 55 276
643901932229376606 -955 54 272
643901932239183904 -958 52 272
643901932248991202 -956 47 268
643901932258798500 -945 44 265
643901932268605798 -940 44 269
643901932278413096 -941 45 272
643901932288220394 -943 44 272
643901932298027692 -944 40 274
643901932307834990 -943 39 274
643901932317642288 -940 33 275
643901932327449586 -943 31 282
643901932337256884 -944 30 281
643901932347064182 -946 29 280
643901932356871480 -950 27 279
643901932366678778 -952 24 274
643901932376486076 -947 25 276
643901932386293374 -942 26 273
643901932396100672 -940 25 275
643901932405907970 -939 28 280
643901932415715268 -942 35 283
643901932425522566 -964 41 283
643901932435329864 -977 48 278
643901932445137162 -977 51 276
643901932454944460 -973 49 271
643901932464751758 -963 41 270
643901932474559056 -948 30 269
643901932484366354 -940 22 272
643901932494173652 -934 19 272
643901932503980950 -940 19 271
643901932513788248 -943 18 266
643901932523595546 -939 20 270
643901932533402844 -945 16 270
643901932543210142 -960 19 257
643901932553017440 -960 19 257
643901932562884102 -959 11 252
643901932572689704 -956 17 251
643901932582495306 -940 18 279
643901932592300908 -962 22 264
643901932602106510 -943 23 295
643901932611912112 -936 23 312
643901932621717714 -964 23 275
643901932631523316 -974 24 250
643901932641328918 -952 19 242
643901932651134520 -929 19 254
643901932660940122 -925 22 270
643901932670745724 -936 28 274
643901932680551326 -958 41 276
643901932690356928 -973 51 274
643901932700162530 -975 57 271
643901932709968132 -966 55 270
643901932719773734 -956 54 267
643901932729579336 -949 50 265
643901932739384938 -948 46 259
643901932749190540 -951 47 253
643901932758996142 -951 50 248
643901932768801744 -948 52 254
643901932778607346 -945 51 259
643901932788412948 -948 55 260
643901932798218550 -950 53 265
643901932808024152 -953 50 267
643901932817829754 -953 40 265
643901932827635356 -956 32 261
643901932837440958 -961 28 255
643901932847246560 -962 43 265
643901932857052162 -969 48 267
643901932866857764 -972 49 264
643901932876663366 -971 44 263
643901932886468968 -967 36 262
643901932896274570 -963 26 259
643901932906080172 -960 20 260
643901932915796748 -956 14 258
643901932925604894 -953 11 257
643901932935413040 -952 10 259
643901932945221186 -955 16 260
643901932955029332 -962 22 260
643901932964837478 -962 31 254
643901932974645624 -960 41 250
643901932984453770 -954 49 251
643901932994261916 -952 46 253
643901933004070062 -952 44 252
643901933013878208 -958 35 252
643901933023686354 -959 26 253
643901933033494500 -966 20 257
643901933043302646 -968 17 258
643901933053110792 -972 18 263
643901933062918938 -977 17 262
643901933072727084 -976 20 259
643901933082535230 -967 22 259
643901933092343376 -961 24 259
643901933102151522 -952 24 260
643901933111959668 -955 24 257
643901933121767814 -954 26 255
643901933131575960 -950 31 259
643901933141384106 -955 32 260
643901933151192252 -952 31 267
643901933161000398 -955 30 274
643901933170808544 -973 33 264
643901933180616690 -977 36 255
643901933190424836 -969 23 247
643901933200232982 -966 19 236
643901933210041128 -948 19 257
643901933219849274 -948 17 256
643901933229657420 -949 15 262
643901933239465566 -928 17 285
643901933249273712 -944 17 279
643901933259081858 -970 17 259
643901933268801033 -960 15 247
643901933278611722 -950 18 247
643901933288422411 -947 21 259
643901933298233100 -945 24 269
643901933308043789 -950 29 280
643901933317854478 -966 30 279
643901933327665167 -974 26 274
643901933337475856 -971 26 272
643901933347286545 -961 28 271
643901933357097234 -959 27 268
643901933366907923 -956 25 267
643901933376718612 -955 24 265
643901933386529301 -954 21 262
643901933396339990 -951 20 265
643901933406150679 -950 17 266
643901933415961368 -950 15 263
643901933425772057 -949 12 264
643901933435582746 -947 13 269
643901933445393435 -948 14 267
643901933455204124 -950 17 267
643901933465014813 -948 16 267
643901933474825502 -951 16 268
643901933484636191 -953 15 270
643901933494446880 -950 11 264
643901933504257569 -943 7 265
643901933514068258 -944 8 269
643901933523878947 -951 12 269
643901933533689636 -963 16 272
643901933543500325 -967 19 273
643901933553311014 -966 21 275
643901933563121703 -966 21 274
643901933572932392 -961 22 270
643901933582743081 -955 22 273
643901933592553770 -950 24 272
643901933602364459 -948 26 272
643901933612175148 -948 27 269
643901933621985841 -949 25 267
643901933631796530 -948 23 258
643901933641607219 -945 24 261
643901933651417908 -947 23 260
643901933661228597 -946 24 265
643901933671039286 -951 20 265
643901933680849975 -957 16 263
643901933690660664 -961 19 260
643901933700471353 -962 19 256
643901933710282042 -959 25 254
643901933720092731 -952 27 257
643901933729903420 -948 28 264
643901933739714109 -953 30 264
643901933749524798 -959 27 259
643901933759335487 -956 28 261
643901933769146176 -953 25 265
643901933778956865 -948 24 267
643901933788767554 -947 23 268
643901933798578243 -948 20 267
643901933808388932 -943 16 270
643901933818199621 -937 10 275
643901933828010310 -944 12 275
643901933837820999 -953 15 268
643901933847631688 -959 11 266
643901933857442377 -961 11 261
643901933867253066 -952 20 271
